hit_id,x,y,z,volume_id,layer_id,module_id
85533,108.52799999999999,488.463,-960.545,13,6,134
85538,8.19046,497.26199999999994,-965.2,13,6,137
85594,-491.851,-90.8724,-775.057,13,6,159
85630,-197.47099999999998,-460.815,-855.0,13,6,171
85649,-10.0836,-499.976,-806.12,13,6,176
85826,-403.585,-296.848,-761.2,13,6,242
85835,-287.486,-410.725,-672.0,13,6,246
85859,-47.2838,-495.2,-729.76,13,6,253
85871,62.2689,-498.425,-722.8,13,6,255
85924,494.875,-60.0523,-690.2,13,6,272
85966,209.50099999999998,449.908,-681.76,13,6,288
85986,-55.1262,497.92800000000005,-760.6,13,6,294
86022,-387.838,313.737,-731.2,13,6,304
86036,-487.329,120.229,-721.6,13,6,309
86064,-491.523,-97.2468,-595.8,13,6,315
86080,-406.662,-297.306,-642.2,13,6,320
86113,-94.1456,-490.601,-658.2,13,6,330
86141,266.007,-424.75300000000004,-659.16,13,6,339
86180,487.009,-128.009,-662.28,13,6,348
86238,214.44,457.726,-622.92,13,6,365
86282,-309.08,396.712,-620.7,13,6,379
86289,-344.772,367.462,-591.4,13,6,380
86340,-480.045,-129.44899999999998,-504.0,13,6,394
86372,-303.751,-394.163,-486.8,13,6,402
86382,-253.16099999999997,-432.82300000000004,-506.4,13,6,403
86423,208.90599999999998,-455.12,-480.56,13,6,415
86476,498.793,26.4041,-520.4,13,6,430
86571,-359.337,345.463,-467.0,13,6,459
86592,-458.066,202.285,-471.2,13,6,463
86602,-485.788,123.571,-518.6,13,6,465
86688,34.2187,-499.44699999999995,-421.0,13,6,489
86712,164.49400000000003,-474.702,-358.6,13,6,492
86768,493.245,-95.1853,-401.971,13,6,505
86775,497.064,-63.2562,-446.754,13,6,506
86778,504.06800000000004,-4.7474099999999995,-358.6,13,6,507
86797,479.673,154.80200000000002,-440.2,13,6,511
86804,472.31699999999995,162.047,-374.2,13,6,512
86805,466.04900000000004,191.09900000000002,-457.0,13,6,512
86845,260.77099999999996,430.155,-382.6,13,6,520
86961,-501.43300000000005,18.4293,-380.6,13,6,546
86963,-498.583,33.224000000000004,-434.2,13,6,546
86975,-488.189,-104.31700000000001,-259.2,13,6,549
87003,-412.76300000000003,-278.04900000000004,-255.6,13,6,554
87004,-409.235,-285.274,-345.0,13,6,554
87014,-337.936,-364.30800000000005,-297.2,13,6,557
87018,-317.03700000000003,-389.333,-291.943,13,6,557
87061,172.37099999999998,-470.32099999999997,-260.4,13,6,570
87066,238.641,-438.98400000000004,-293.2,13,6,572
87073,320.182,-387.35699999999997,-256.2,13,6,574
87079,369.167,-337.905,-351.0,13,6,576
87109,475.306,-146.311,-313.2,13,6,582
87124,502.501,2.79695,-321.6,13,6,585
87164,405.74300000000005,292.427,-315.6,13,6,593
87165,412.07800000000003,279.45099999999996,-335.4,13,6,593
87169,379.939,325.745,-351.6,13,6,594
87221,-48.7416,497.48400000000004,-358.8,13,6,606
87245,-175.405,469.793,-274.8,13,6,609
87256,-280.613,415.098,-315.6,13,6,612
87269,-323.962,377.413,-322.8,13,6,614
87302,-490.652,75.2636,-314.4,13,6,623
87305,-497.07599999999996,25.3654,-274.8,13,6,624
87339,-429.05300000000005,-264.166,-219.8,13,6,631
87355,-375.16,-328.333,-207.8,13,6,634
87476,502.85,-11.0712,-193.4,13,6,663
87497,468.124,181.48,-192.2,13,6,668
87509,407.07199999999995,296.468,-231.8,13,6,671
87542,202.52,457.7,-173.0,13,6,678
87613,-225.84799999999998,446.55300000000005,-210.2,13,6,689
87628,-340.889,369.978,-183.8,13,6,692
87678,-503.977,5.21874,-224.6,13,6,702
87686,-497.57599999999996,-15.350999999999999,-79.6,13,6,703
87721,-388.969,-310.499,-59.2,13,6,711
87753,-218.082,-451.37199999999996,-126.4,13,6,716
87846,444.42900000000003,-222.518,-105.4,13,6,736
87873,495.93800000000005,-56.2238,-82.6,13,6,740
87943,244.97299999999998,431.629,-102.4,13,6,755
87960,149.8,476.962,-83.2,13,6,757
87975,56.9647,492.92800000000005,-146.8,13,6,760
88047,-326.95,375.477,-52.0,13,6,770
88064,-396.879,305.546,-50.8,13,6,772
88123,-498.351,-77.8516,-12.6,13,6,782
88126,-491.026,-106.914,-13.8,13,6,783
88176,-293.137,-409.204,11.4,13,6,792
88179,-267.664,-424.184,-43.8,13,6,793
88194,-177.295,-473.26199999999994,52.2,13,6,795
88224,101.375,-494.773,9.0,13,6,802
88274,424.42699999999996,-272.428,-47.4,13,6,812
88282,441.79400000000004,-241.37599999999998,-44.04,13,6,813
88287,469.48400000000004,-176.815,-19.8,13,6,815
88296,476.68300000000005,-164.021,-33.0,13,6,815
88333,497.99699999999996,65.6968,-47.4,13,6,821
88391,271.685,420.7,47.4,13,6,832
88420,18.1866,505.077,29.4,13,6,838
88447,-166.267,474.394,47.4,13,6,843
88457,-192.088,462.528,5.4,13,6,844
88468,-256.068,429.119,0.600002,13,6,846
88513,-428.504,258.027,-24.6,13,6,852
88523,-478.899,160.082,53.4,13,6,854
88568,-454.134,-201.229,114.4,13,6,864
88632,-48.3976,-494.939,145.6,13,6,877
88640,63.2266,-498.491,77.2,13,6,879
88713,490.63199999999995,-93.6946,94.0,13,6,895
88828,-87.3744,491.962,74.8,13,6,919
88843,-170.676,470.616,73.6,13,6,921
88895,-476.19300000000004,144.386,155.2,13,6,933
88944,-469.79400000000004,-173.738,224.6,13,6,941
88972,-331.473,-376.675,167.0,13,6,947
88980,-256.962,-433.455,217.4,13,6,949
89002,-88.5098,-492.413,162.2,13,6,954
89028,218.463,-455.715,209.0,13,6,961
89067,417.8,-279.48400000000004,189.8,13,6,968
89073,438.41,-245.615,235.4,13,6,969
89119,469.94599999999997,173.035,227.0,13,6,980
89157,273.01599999999996,419.548,210.2,13,6,988
89175,139.95600000000002,485.32,174.2,13,6,991
89192,77.6571,495.903,189.8,13,6,993
89198,54.4802,496.55800000000005,186.2,13,6,994
89298,-504.212,4.00113,222.8,13,6,1014
89304,-496.17,-2.5882099999999997,283.2,13,6,1015
89308,-494.994,-64.4955,327.0,13,6,1016
89339,-360.968,-343.273,309.6,13,6,1024
89394,94.97399999999999,-491.87800000000004,294.0,13,6,1036
89395,95.7819,-491.869,299.28,13,6,1036
89407,185.59400000000002,-461.14099999999996,333.8,13,6,1039
89439,458.029,-191.125,336.0,13,6,1049
89448,487.089,-103.359,306.8,13,6,1051
89560,-308.938,393.418,308.0,13,6,1081
89590,-395.722,298.654,312.0,13,6,1085
89628,-491.04400000000004,-106.554,382.6,13,6,1095
89702,-74.7249,-496.845,442.6,13,6,1110
89764,444.82300000000004,-237.58,445.0,13,6,1125
89781,478.14599999999996,-147.236,437.5,13,6,1128
89809,456.42800000000005,203.893,406.6,13,6,1137
89863,185.727,468.059,446.029,13,6,1146
89935,-332.665,375.30800000000005,430.6,13,6,1160
90036,-271.95599999999996,-416.541,471.2,13,6,1183
90086,197.88400000000001,-457.967,467.6,13,6,1195
90120,461.49699999999996,-197.19299999999998,523.7,13,6,1204
90213,57.9382,492.699,508.4,13,6,1228
90280,-497.75199999999995,-57.3061,647.914,13,6,1250
90296,-412.462,-285.425,650.28,13,6,1256
90315,-292.829,-409.51800000000003,588.6,13,6,1260
90358,72.1766,-495.098,586.2,13,6,1270
90398,418.165,-279.095,574.6,13,6,1280
90419,498.61699999999996,-57.6646,621.0,13,6,1286
90437,481.425,141.59799999999998,580.2,13,6,1291
90512,-214.24099999999999,456.806,592.2,13,6,1312
90629,48.3026,-497.45300000000003,736.0,13,6,1347
90636,168.745,-470.952,771.4,13,6,1350
90641,220.882,-445.13300000000004,688.9,13,6,1352
90763,-234.395,440.454,706.0,13,6,1391
90794,-422.43800000000005,260.872,668.2,13,6,1398
90800,-449.861,214.458,745.6,13,6,1399
90802,-449.649,214.773,683.5,13,6,1399
90850,-365.267,-342.33,846.5,13,6,1414
90919,503.35699999999997,40.7389,793.1,13,6,1444
90957,187.899,466.72,787.7,13,6,1458
90965,81.7697,494.58,875.0,13,6,1461
90971,21.585,498.23800000000006,789.8,13,6,1463
91005,-362.468,346.798,806.3,13,6,1473
91043,-463.421,-189.21400000000003,961.8,13,6,1487
91045,-469.782,-159.732,876.0,13,6,1487
91047,-446.01300000000003,-228.142,963.12,13,6,1488
91059,-330.225,-373.541,911.44,13,6,1493
91093,98.1738,-491.842,974.4,13,6,1504
91094,93.2026,-491.898,932.571,13,6,1504
91136,490.10900000000004,-95.1217,960.6,13,6,1519
91146,494.398,44.0842,974.1,13,6,1523
91197,-48.7682,497.486,926.6,13,6,1542
91213,-229.293,442.221,890.4,13,6,1547
91226,-411.88,281.453,946.8,13,6,1553
91250,-502.30800000000005,-31.2165,1077.4,13,6,1561
91285,-143.696,-483.41,1079.2,13,6,1576
91313,210.982,-457.647,994.508,13,6,1585
91347,491.973,88.4984,1071.4,13,6,1602
91370,338.208,368.611,1074.6,13,6,1610
91395,-187.544,463.70099999999996,1034.6,13,6,1624
91396,-238.84599999999998,442.05199999999996,1016.89,13,6,1625
91417,-448.92699999999996,232.438,1011.7,13,6,1632
91450,-547.703,-373.402,-1008.2,13,8,10
91477,-151.776,-645.528,-991.72,13,8,22
91495,176.93200000000002,-640.014,-979.5139999999999,13,8,30
91525,611.067,-254.767,-993.4,13,8,45
91529,634.783,-199.38400000000001,-988.8,13,8,46
91591,-11.7761,663.28,-1016.5,13,8,77
91670,-407.42800000000005,-518.903,-888.8,13,8,117
91691,101.37200000000001,-654.057,-975.48,13,8,130
91851,-566.011,-348.26199999999994,-853.4,13,8,213
91891,-34.9321,-661.4889999999999,-771.691,13,8,229
91938,604.47,-265.517,-804.0,13,8,249
91989,388.504,533.8480000000001,-852.2,13,8,271
92024,-440.121,492.55,-819.5,13,8,293
92027,-520.184,414.978,-787.4,13,8,295
92078,-650.703,-101.91799999999999,-673.3,13,8,309
92112,-373.884,-543.795,-671.2,13,8,322
92176,486.88300000000004,-447.639,-668.2,13,8,345
92211,655.919,64.722,-686.8,13,8,359
92322,-631.3,184.737,-682.8,13,8,404
92340,-661.676,-24.4635,-584.52,13,8,409
92455,593.07,292.005,-591.686,13,8,467
92529,-463.815,476.713,-623.4,13,8,497
92538,-521.145,405.23400000000004,-628.2,13,8,500
92623,197.108,-627.914,-469.4,13,8,541
92642,379.43699999999995,-537.982,-482.0,13,8,546
92683,651.1030000000001,-120.37299999999999,-494.343,13,8,558
92690,644.627,-120.389,-549.78,13,8,559
92721,594.312,278.491,-498.8,13,8,569
92797,-118.93,647.36,-476.0,13,8,590
92853,-654.253,66.5737,-498.8,13,8,611
92867,-659.5269999999999,-75.7509,-381.85,13,8,614
92901,-551.221,-365.834,-422.2,13,8,622
92911,-508.455,-420.605,-456.7,13,8,624
92913,-479.1,-454.608,-407.8,13,8,625
92999,649.472,-114.855,-425.8,13,8,661
93005,661.3969999999999,-19.2201,-424.6,13,8,663
93017,653.615,115.478,-406.6,13,8,666
93029,570.741,336.19599999999997,-423.4,13,8,672
93041,534.08,387.223,-445.0,13,8,674
93055,413.32300000000004,516.871,-437.8,13,8,678
93117,-255.426,613.155,-363.1,13,8,695
93133,-463.084,477.202,-428.2,13,8,701
93168,-660.4989999999999,79.7046,-426.4,13,8,712
93202,-630.818,-200.10299999999998,-349.68,13,8,719
93222,-528.073,-392.079,-287.1,13,8,725
93227,-472.228,-459.12800000000004,-354.0,13,8,727
93241,-317.607,-575.597,-326.4,13,8,732
93284,275.66700000000003,-598.097,-342.48,13,8,747
93296,510.341,-411.647,-345.6,13,8,755
93322,651.638,-118.975,-264.0,13,8,762
93371,370.31,547.234,-282.0,13,8,781
93414,26.8535,660.191,-258.8,13,8,790
93487,-659.462,45.5081,-291.3,13,8,815
93529,-473.894,-461.9,-180.2,13,8,829
93634,654.369,-99.2456,-216.2,13,8,865
93645,653.638,109.71799999999999,-219.8,13,8,870
93662,621.935,230.11700000000002,-169.4,13,8,873
93758,-233.18,618.121,-183.4,13,8,899
93775,-439.67199999999997,492.85,-237.8,13,8,905
93826,-642.018,-159.704,-139.3,13,8,922
93836,-601.418,-276.215,-83.2,13,8,925
93838,-582.881,-313.933,-74.8,13,8,926
93907,151.181,-639.524,-125.35,13,8,948
93932,483.064,-450.54699999999997,-61.6,13,8,957
93945,552.341,-359.957,-140.8,13,8,960
93967,653.799,-91.1522,-109.6,13,8,967
94025,299.83799999999997,588.904,-134.8,13,8,987
94036,154.114,641.3330000000001,-112.0,13,8,991
94104,-490.574,444.82800000000003,-70.0,13,8,1008
94138,-660.3789999999999,41.7998,-109.6,13,8,1019
94186,-440.276,-495.478,11.4,13,8,1034
94219,59.6582,-661.924,12.6,13,8,1047
94266,510.134,-423.658,23.4,13,8,1060
94279,585.078,-304.932,-46.2,13,8,1064
94284,631.433,-205.68200000000002,-27.0,13,8,1066
94402,-141.966,643.395,25.1455,13,8,1101
94405,-196.2,631.062,15.0,13,8,1102
94432,-356.077,559.062,0.600002,13,8,1106
94456,-543.466,374.19300000000004,-31.8,13,8,1113
94517,-485.592,-440.409,128.8,13,8,1135
94552,-173.19,-633.349,70.0,13,8,1144
94582,172.43900000000002,-637.4680000000001,105.0,13,8,1152
94648,657.118,-26.1317,125.2,13,8,1173
94696,319.20799999999997,574.398,62.8,13,8,1191
94748,-195.607,628.153,102.4,13,8,1204
94761,-304.27099999999996,582.738,65.2,13,8,1207
94858,-497.99699999999996,-437.347,170.6,13,8,1236
94859,-496.81,-439.24699999999996,228.2,13,8,1236
94893,-134.00799999999998,-645.903,213.8,13,8,1247
94896,-107.941,-654.971,194.6,13,8,1247
94897,-132.497,-646.428,181.4,13,8,1247
94962,583.686,-317.205,253.4,13,8,1267
95047,210.429,625.494,257.0,13,8,1296
95070,-112.006,650.569,168.2,13,8,1304
95076,-158.028,641.842,238.78799999999998,13,8,1305
95140,-663.932,39.7856,219.8,13,8,1325
95145,-659.955,-35.031,293.28,13,8,1327
95161,-630.92,-199.301,296.4,13,8,1331
95244,304.949,-582.496,272.4,13,8,1360
95279,594.021,-287.028,310.8,13,8,1370
95313,650.651,115.01799999999999,310.8,13,8,1380
95347,400.995,525.9019999999999,279.6,13,8,1392
95410,-339.531,562.9169999999999,350.4,13,8,1412
95482,-623.362,-222.65200000000002,421.0,13,8,1434
95504,-504.906,-426.288,403.0,13,8,1440
95551,181.11,-633.466,397.0,13,8,1459
95552,196.042,-631.087,386.2,13,8,1459
95563,365.48199999999997,-548.321,461.8,13,8,1464
95593,650.741,-110.81,406.6,13,8,1477
95693,-432.389,497.718,407.8,13,8,1517
95729,-650.619,-122.898,489.2,13,8,1533
95761,-408.397,-517.847,490.7,13,8,1545
95824,551.375,-361.025,478.4,13,8,1572
95842,649.636,-124.205,474.8,13,8,1578
95857,643.325,139.80700000000002,483.2,13,8,1585
96044,-402.605,-528.534,631.8,13,8,1647
96082,236.043,-617.482,616.2,13,8,1664
96128,658.628,-0.9865799999999999,620.4,13,8,1684
96183,105.9,655.681,666.0,13,8,1706
96246,-648.687,134.98,657.436,13,8,1731
96353,606.364,-256.759,757.45,13,8,1779
96360,629.655,-202.708,696.4,13,8,1780
96465,-415.741,511.32800000000003,708.4,13,8,1822
96527,-265.878,-607.914,824.067,13,8,1855
96556,204.428,-629.751,806.429,13,8,1867
96558,223.94099999999997,-620.183,873.8,13,8,1868
96605,663.665,-6.80978,831.56,13,8,1887
96611,653.66,104.34200000000001,782.36,13,8,1890
96682,-224.19400000000002,620.126,826.107,13,8,1919
96690,-333.417,575.486,791.0,13,8,1921
96744,-619.582,-226.63,900.2180000000001,13,8,1944
96750,-591.515,-287.163,880.08,13,8,1946
96797,83.4909,-653.578,935.4,13,8,1966
96926,-553.849,358.29,919.92,13,8,2031
96930,-571.215,328.075,887.2,13,8,2032
96997,7.5244,-662.637,987.4,13,8,2066
97008,258.08299999999997,-606.264,1046.2,13,8,2073
97009,272.41700000000003,-602.124,1028.2,13,8,2073
97044,661.148,-20.5777,1053.1,13,8,2091
97089,216.576,622.464,1035.0,13,8,2112
97128,-534.856,391.832,1028.4,13,8,2132
107667,-735.323,-373.903,-1067.8,17,2,9
107685,-287.638,-767.2180000000001,-1003.0,17,2,24
107809,-586.594,572.725,-1024.6,17,2,106
107928,673.38,-464.851,-975.6,17,2,169
108056,-822.445,-31.3603,-851.0,17,2,241
108084,-518.5319999999999,-641.975,-851.0,17,2,257
108174,814.697,119.01700000000001,-861.8,17,2,303
108190,667.1489999999999,485.625,-775.4,17,2,312
108241,-406.12,716.83,-797.0,17,2,340
108245,-469.75699999999995,674.8560000000001,-829.4,17,2,342
108269,-781.459,260.962,-861.8,17,2,354
108291,-811.663,-115.506,-737.2,17,2,363
108483,-551.241,602.215,-769.6,17,2,465
108519,-797.773,-203.763,-601.8,17,2,485
108533,-586.71,-578.6469999999999,-569.4,17,2,495
108577,221.524,-789.308,-580.2,17,2,516
108578,264.88599999999997,-776.179,-655.8,17,2,517
108657,697.372,436.50199999999995,-634.2,17,2,551
108704,137.089,812.112,-569.4,17,2,567
108783,-810.7769999999999,140.945,-623.4,17,2,597
108806,-784.5830000000001,-233.984,-498.8,17,2,606
108833,-457.096,-680.6360000000001,-466.4,17,2,619
108886,746.7610000000001,-328.87,-466.4,17,2,653
108896,818.703,-52.4997,-531.2,17,2,659
108901,815.018,-39.4111,-542.0,17,2,660
108917,739.507,349.935,-531.2,17,2,669
108925,647.865,500.978,-552.8,17,2,673
108931,591.057,567.2330000000001,-498.8,17,2,675
108996,-604.159,555.289,-531.2,17,2,706
109036,-813.551,74.6484,-531.2,17,2,719
109067,-756.075,-326.05400000000003,-439.0,17,2,728
109081,-612.1619999999999,-553.617,-363.4,17,2,734
109113,-239.593,-784.732,-363.4,17,2,745
109137,408.884,-715.829,-428.2,17,2,760
109154,740.1460000000001,-355.626,-417.4,17,2,772
109208,587.6709999999999,577.27,-406.6,17,2,795
109267,-342.444,744.8839999999999,-449.8,17,2,819
109309,-814.83,105.986,-363.4,17,2,838
109326,-782.174,-251.33700000000002,-271.2,17,2,846
109426,766.453,-282.77299999999997,-346.8,17,2,894
109434,812.067,-128.151,-336.0,17,2,897
109518,-535.471,619.965,-292.8,17,2,944
109649,630.638,-528.354,-179.0,17,2,1007
109727,340.024,750.707,-168.2,17,2,1042
109732,276.999,772.8969999999999,-222.2,17,2,1044
109766,-132.28799999999998,808.323,-254.6,17,2,1054
109837,-815.992,-64.4302,-119.2,17,2,1082
109931,463.416,-674.638,-76.0,17,2,1122
109941,649.599,-498.041,-54.4,17,2,1128
109968,808.8480000000001,-137.45,-130.0,17,2,1137
110038,193.49200000000002,794.904,-140.8,17,2,1166
110041,134.33100000000002,809.927,-140.8,17,2,1167
110059,-140.437,805.084,-151.6,17,2,1174
110104,-664.403,474.44599999999997,-86.8,17,2,1189
110125,-811.753,129.058,-140.8,17,2,1197
110157,-612.226,-553.515,16.2,17,2,1214
110193,-22.1227,-821.1080000000001,16.2,17,2,1230
110240,793.893,-220.032,-37.8,17,2,1255
110342,-158.85299999999998,807.44,27.0,17,2,1294
110370,-466.681,676.35,16.2,17,2,1302
110371,-460.528,679.3389999999999,5.4,17,2,1302
110390,-645.365,506.233,-37.8,17,2,1308
110497,-132.46,-810.575,86.8,17,2,1347
110501,-111.044,-810.283,110.89200000000001,17,2,1348
110523,334.923,-750.824,140.8,17,2,1358
110536,499.56,-648.648,97.6,17,2,1363
110615,346.68300000000005,742.618,76.0,17,2,1402
110666,-349.591,739.612,130.0,17,2,1419
110680,-493.835,651.809,86.8,17,2,1423
110743,-682.8510000000001,-453.296,168.2,17,2,1452
110783,-184.63,-801.703,243.8,17,2,1466
110797,9.68747,-819.748,243.8,17,2,1471
110874,814.51,109.23899999999999,168.2,17,2,1503
110951,-264.827,776.19,254.6,17,2,1537
111006,-796.939,-178.792,303.6,17,2,1565
111031,-677.3380000000001,-457.85699999999997,292.8,17,2,1572
111070,-187.71,-797.2510000000001,271.2,17,2,1586
111099,408.24199999999996,-712.9069999999999,346.8,17,2,1600
111123,749.1469999999999,-324.913,314.4,17,2,1613
111172,540.746,611.805,346.8,17,2,1637
111176,412.54,710.62,336.0,17,2,1640
111204,22.7277,817.988,278.914,17,2,1650
111282,-814.247,-95.4414,363.4,17,2,1683
111290,-797.306,-209.203,374.2,17,2,1685
111388,761.7410000000001,-309.774,385.0,17,2,1733
111408,820.383,-26.1986,406.6,17,2,1740
111548,-770.581,-278.26,531.2,17,2,1807
111562,-653.753,-490.315,488.0,17,2,1813
111615,292.815,-761.2489999999999,498.8,17,2,1838
111619,329.671,-745.666,477.2,17,2,1839
111634,621.6,-532.26,520.4,17,2,1847
111653,811.872,-105.537,509.6,17,2,1858
111752,-567.2819999999999,591.023,509.6,17,2,1905
111795,-814.797,-124.236,601.8,17,2,1923
111880,615.855,-541.1619999999999,623.4,17,2,1967
111913,822.507,-14.2662,580.2,17,2,1980
112100,260.35,-774.0319999999999,758.8,17,2,2077
112239,-642.725,504.657,715.6,17,2,2148
112278,-540.337,-616.807,786.2,17,2,2177
112357,714.5419999999999,412.43800000000005,786.2,17,2,2230
112517,82.7433,-817.303,932.4,17,2,2312
112570,802.171,-175.59,878.4,17,2,2336
112572,803.686,-152.361,975.6,17,2,2337
112638,-86.1114,811.102,943.2,17,2,2373
112666,-659.196,488.80400000000003,921.6,17,2,2388
112741,178.118,-799.9739999999999,1067.8,17,2,2435
112748,391.463,-722.138,1050.52,17,2,2440
112787,820.778,17.9636,1003.0,17,2,2461
112789,820.1510000000001,80.9838,1053.4,17,2,2462
112850,-472.348,673.5980000000001,992.2,17,2,2502
112926,-712.405,-730.357,-1057.0,17,4,20
113009,1003.26,205.982,-1067.8,17,4,81
113042,647.0740000000001,789.5319999999999,-1040.8,17,4,98
113092,-951.695,365.07099999999997,-1067.8,17,4,144
113103,-1013.17,116.49700000000001,-1078.6,17,4,150
113117,-980.2539999999999,-284.65,-954.0,17,4,159
113277,-657.747,781.4,-954.0,17,4,283
113448,767.5830000000001,673.216,-818.6,17,4,398
113558,-988.716,262.485,-786.2,17,4,450
113596,-847.722,-560.547,-683.2,17,4,471
113608,-643.769,-788.755,-715.6,17,4,478
113637,238.274,-991.6160000000001,-726.4,17,4,500
113699,1007.79,133.974,-704.8,17,4,536
113706,968.648,318.755,-683.2,17,4,540
113723,782.7389999999999,655.472,-694.0,17,4,549
113741,473.74800000000005,900.075,-715.6,17,4,559
113842,-880.58,-524.3330000000001,-569.4,17,4,621
113911,1014.63,-110.863,-666.6,17,4,682
113931,909.5319999999999,463.67400000000004,-612.6,17,4,696
113938,858.541,559.394,-580.2,17,4,698
114018,-804.01,633.887,-664.44,17,4,744
114046,-1021.68,53.3535,-666.6,17,4,759
114142,595.206,-823.7769999999999,-542.0,17,4,814
114153,813.96,-611.341,-466.4,17,4,821
114252,-468.1,904.909,-552.8,17,4,886
114303,-926.807,-429.49300000000005,-417.4,17,4,923
114327,-669.862,-773.201,-460.6,17,4,933
114497,-652.555,787.8989999999999,-363.4,17,4,1043
114519,-1002.54,211.752,-449.8,17,4,1059
114705,247.49900000000002,985.184,-336.0,17,4,1173
114730,-367.68300000000005,952.7760000000001,-336.0,17,4,1187
114873,668.327,-770.74,-233.0,17,4,1272
114942,367.991,950.095,-208.7,17,4,1322
114956,75.4084,1016.93,-179.0,17,4,1329
115020,-979.3480000000001,283.535,-179.0,17,4,1362
115089,117.625,-1013.65,-119.2,17,4,1409
115114,603.885,-819.14,-76.0,17,4,1422
115138,991.385,-249.19,-86.8,17,4,1438
115260,-751.3939999999999,692.467,-54.4,17,4,1502
115276,-912.168,446.309,-119.2,17,4,1510
115327,-844.83,-573.372,16.2,17,4,1535
115350,-194.045,-1002.09,16.2,17,4,1554
115421,1000.35,-217.274,-37.8,17,4,1591
115487,-43.2765,1024.16,37.8,17,4,1635
115525,-603.191,822.873,5.4,17,4,1650
115649,-27.9358,-1017.1,119.2,17,4,1710
115786,63.9017,1016.37,76.0,17,4,1785
115856,-955.965,-366.89300000000003,233.0,17,4,1833
115931,618.538,-814.674,179.0,17,4,1878
115974,941.9760000000001,398.048,222.2,17,4,1910
116046,-618.855,814.5039999999999,179.0,17,4,1954
116120,-306.828,-971.8760000000001,303.6,17,4,2007
116138,202.84799999999998,-1000.41,271.2,17,4,2019
116336,-1003.36,-203.403,460.6,17,4,2133
116339,-1003.52,-198.84599999999998,460.6,17,4,2133
116351,-940.8660000000001,-402.532,385.0,17,4,2138
116418,549.095,-862.993,428.2,17,4,2180
116448,978.0310000000001,-286.495,406.6,17,4,2198
116497,752.8380000000001,696.049,439.0,17,4,2222
116680,971.1569999999999,-308.279,488.0,17,4,2349
116721,783.105,654.852,477.2,17,4,2373
116757,368.24800000000005,946.572,466.4,17,4,2386
116872,-862.779,-549.591,612.6,17,4,2446
116927,483.856,-902.7239999999999,634.2,17,4,2482
116935,559.97,-851.294,612.6,17,4,2485
116936,597.4209999999999,-833.2310000000001,591.0,17,4,2485
116955,929.495,-425.473,609.72,17,4,2498
116971,1015.86,-80.3942,634.2,17,4,2507
117065,-750.067,689.2439999999999,634.2,17,4,2567
117099,-1013.03,-104.199,737.2,17,4,2587
117197,941.2669999999999,-389.273,748.0,17,4,2651
117635,272.496,-981.704,954.0,17,4,2933
117842,-738.795,-704.803,992.2,17,4,3059
117917,944.745,386.865,1024.6,17,4,3126
111849,-5.46462,-824.074,601.8,17,2,1950
89134,429.315,263.496,245.0,13,6,982
90034,-293.802,-404.29400000000004,508.4,13,6,1182
92372,-349.782,-561.104,-594.6,13,8,425
111559,-678.334,-455.806,509.6,17,2,1812
113048,311.775,972.735,-1046.2,17,4,107
113221,981.448,274.64,-932.4,17,4,235
83962,-359.852,-8.810030000000001,669.6,13,4,897
109702,693.426,445.843,-233.0,17,2,1031
112060,-593.254,-564.0840000000001,769.6,17,2,2055
94250,433.17400000000004,-504.603,-13.8,13,8,1057
88204,-96.6589,-489.793,-33.6,13,6,798
73979,-57.7421,-252.415,-127.6,13,2,369
117481,448.756,921.78,829.4,17,4,2839
91763,278.478,596.089,-944.1,13,8,172
91490,69.0115,-656.1569999999999,-1048.2,13,8,28
35662,-74.9423,87.4204,-88.4645,8,6,305
96637,512.344,414.38,781.4,13,8,1899
96897,-70.8154,653.238,954.0,13,8,2017
108138,540.883,-620.09,-775.4,17,2,284
79078,346.787,-80.2274,-704.0,13,4,195
111197,163.304,799.898,271.2,17,2,1647
71295,34.3252,257.482,-1002.6,13,2,30
86260,-60.1374,495.231,-642.0,13,6,373
113498,-56.755,1018.96,-851.0,17,4,420
28228,14.0286,71.6973,-108.896,8,4,184
78174,-237.785,-115.45700000000001,987.4,13,2,803
115418,972.2819999999999,-312.689,37.8,17,4,1589
113901,885.6389999999999,-507.824,-666.6,17,4,672
32924,65.6434,31.4236,414.082,8,4,403
109525,-589.531,566.679,-260.4,17,2,946
114317,-808.1419999999999,-630.762,-406.6,17,4,928
113131,-650.798,-781.0369999999999,-964.8,17,4,174
116194,1000.81,191.81599999999997,314.4,17,4,2057
109327,-767.4939999999999,-294.285,-325.2,17,2,847
41612,140.10399999999998,99.6464,-142.85299999999998,8,8,359
114487,-490.11,900.6139999999999,-374.2,17,4,1038
87378,-169.34400000000002,-470.31,-253.4,13,6,640
112669,-698.216,427.273,900.0,17,2,2390
40570,-167.465,-38.1239,-348.784,8,8,159
111228,-338.224,743.066,336.0,17,2,1659
107709,262.824,-776.576,-1003.0,17,2,37
107781,220.521,793.664,-1003.0,17,2,85
109288,-709.005,419.064,-449.8,17,2,830
90323,-257.627,-432.879,608.4,13,6,1261
92945,26.3587,-658.972,-424.45,13,8,639
108765,-712.24,404.825,-573.72,17,2,591
109034,-806.7489999999999,123.292,-542.0,17,2,718
115560,-1000.24,217.553,-5.4,17,4,1667
111287,-808.11,-138.705,385.0,17,2,1684
